datetime,21OHIO_WQX-200038,21OHIO_WQX-200689,21OHIO_WQX-200691,21OHIO_WQX-200693,21OHIO_WQX-200741,21OHIO_WQX-200744,21OHIO_WQX-200746,21OHIO_WQX-200747,21OHIO_WQX-200753,21OHIO_WQX-200754,21OHIO_WQX-201377,21OHIO_WQX-201845,21OHIO_WQX-201874,21OHIO_WQX-203928,21OHIO_WQX-203929,21OHIO_WQX-203947,21OHIO_WQX-203953,21OHIO_WQX-203956,21OHIO_WQX-203960,21OHIO_WQX-203966,21OHIO_WQX-204558,21OHIO_WQX-204566,21OHIO_WQX-300020,21OHIO_WQX-300049,21OHIO_WQX-300151,21OHIO_WQX-300153,21OHIO_WQX-300154,21OHIO_WQX-300158,21OHIO_WQX-300516,21OHIO_WQX-300593,21OHIO_WQX-300595,21OHIO_WQX-300599,21OHIO_WQX-300601,21OHIO_WQX-300742,21OHIO_WQX-300828,21OHIO_WQX-301193,21OHIO_WQX-301200,21OHIO_WQX-301201,21OHIO_WQX-301202,21OHIO_WQX-301203,21OHIO_WQX-301204,21OHIO_WQX-301205,21OHIO_WQX-301339,21OHIO_WQX-301388,21OHIO_WQX-301389,21OHIO_WQX-301392,21OHIO_WQX-301407,21OHIO_WQX-301466,21OHIO_WQX-301468,21OHIO_WQX-301579,21OHIO_WQX-301594,21OHIO_WQX-301595,21OHIO_WQX-301641,21OHIO_WQX-301678,21OHIO_WQX-301746,21OHIO_WQX-301747,21OHIO_WQX-301798,21OHIO_WQX-301844,21OHIO_WQX-301852,21OHIO_WQX-301995,21OHIO_WQX-302125,21OHIO_WQX-302395,21OHIO_WQX-302397,21OHIO_WQX-302398,21OHIO_WQX-302399,21OHIO_WQX-302519,21OHIO_WQX-302520,21OHIO_WQX-302836,21OHIO_WQX-302837,21OHIO_WQX-302838,21OHIO_WQX-302839,21OHIO_WQX-302949,21OHIO_WQX-302952,21OHIO_WQX-302954,21OHIO_WQX-302966,21OHIO_WQX-302968,21OHIO_WQX-303026,21OHIO_WQX-303027,21OHIO_WQX-303028,21OHIO_WQX-303029,21OHIO_WQX-303279,21OHIO_WQX-303280,21OHIO_WQX-303283,21OHIO_WQX-303458,21OHIO_WQX-303471,21OHIO_WQX-303472,21OHIO_WQX-303473,21OHIO_WQX-303474,21OHIO_WQX-303500,21OHIO_WQX-303501,21OHIO_WQX-303503,21OHIO_WQX-303508,21OHIO_WQX-303527,21OHIO_WQX-303531,21OHIO_WQX-303532,21OHIO_WQX-303533,21OHIO_WQX-303534,21OHIO_WQX-303535,21OHIO_WQX-303536,21OHIO_WQX-303537,21OHIO_WQX-303539,21OHIO_WQX-303540,21OHIO_WQX-303541,21OHIO_WQX-303542,21OHIO_WQX-303543,21OHIO_WQX-303544,21OHIO_WQX-303545,21OHIO_WQX-303546,21OHIO_WQX-303547,21OHIO_WQX-303548,21OHIO_WQX-303549,21OHIO_WQX-303550,21OHIO_WQX-303551,21OHIO_WQX-303552,21OHIO_WQX-303554,21OHIO_WQX-303555,21OHIO_WQX-303556,21OHIO_WQX-303558,21OHIO_WQX-303559,21OHIO_WQX-303563,21OHIO_WQX-303564,21OHIO_WQX-303565,21OHIO_WQX-303566,21OHIO_WQX-303567,21OHIO_WQX-303568,21OHIO_WQX-303569,21OHIO_WQX-303570,21OHIO_WQX-303571,21OHIO_WQX-303573,21OHIO_WQX-303574,21OHIO_WQX-303575,21OHIO_WQX-303576,21OHIO_WQX-303577,21OHIO_WQX-303578,21OHIO_WQX-303579,21OHIO_WQX-303580,21OHIO_WQX-303581,21OHIO_WQX-303583,21OHIO_WQX-303584,21OHIO_WQX-303585,21OHIO_WQX-303586,21OHIO_WQX-303587,21OHIO_WQX-303588,21OHIO_WQX-303589,21OHIO_WQX-303590,21OHIO_WQX-303591,21OHIO_WQX-303592,21OHIO_WQX-303593,21OHIO_WQX-303594,21OHIO_WQX-303595,21OHIO_WQX-303596,21OHIO_WQX-303597,21OHIO_WQX-303598,21OHIO_WQX-303599,21OHIO_WQX-303600,21OHIO_WQX-303601,21OHIO_WQX-303602,21OHIO_WQX-303603,21OHIO_WQX-303604,21OHIO_WQX-303605,21OHIO_WQX-303607,21OHIO_WQX-303608,21OHIO_WQX-303609,21OHIO_WQX-303610,21OHIO_WQX-303611,21OHIO_WQX-303612,21OHIO_WQX-303613,21OHIO_WQX-303614,21OHIO_WQX-303615,21OHIO_WQX-303616,21OHIO_WQX-303617,21OHIO_WQX-303618,21OHIO_WQX-303623,21OHIO_WQX-303624,21OHIO_WQX-303625,21OHIO_WQX-303626,21OHIO_WQX-303627,21OHIO_WQX-303628,21OHIO_WQX-303629,21OHIO_WQX-303630,21OHIO_WQX-303631,21OHIO_WQX-303632,21OHIO_WQX-303633,21OHIO_WQX-303635,21OHIO_WQX-303636,21OHIO_WQX-303637,21OHIO_WQX-303639,21OHIO_WQX-303640,21OHIO_WQX-303642,21OHIO_WQX-303643,21OHIO_WQX-303644,21OHIO_WQX-303645,21OHIO_WQX-303646,21OHIO_WQX-303647,21OHIO_WQX-303648,21OHIO_WQX-303650,21OHIO_WQX-303652,21OHIO_WQX-303653,21OHIO_WQX-303654,21OHIO_WQX-303655,21OHIO_WQX-303656,21OHIO_WQX-303657,21OHIO_WQX-303659,21OHIO_WQX-303662,21OHIO_WQX-303663,21OHIO_WQX-303664,21OHIO_WQX-303665,21OHIO_WQX-303667,21OHIO_WQX-303668,21OHIO_WQX-303669,21OHIO_WQX-303670,21OHIO_WQX-303675,21OHIO_WQX-303676,21OHIO_WQX-303688,21OHIO_WQX-303689,21OHIO_WQX-303702,21OHIO_WQX-303704,21OHIO_WQX-303706,21OHIO_WQX-303707,21OHIO_WQX-303714,21OHIO_WQX-303715,21OHIO_WQX-303716,21OHIO_WQX-303717,21OHIO_WQX-303718,21OHIO_WQX-303719,21OHIO_WQX-303720,21OHIO_WQX-303721,21OHIO_WQX-303723,21OHIO_WQX-303724,21OHIO_WQX-303740,21OHIO_WQX-303741,21OHIO_WQX-303747,21OHIO_WQX-303748,21OHIO_WQX-303749,21OHIO_WQX-303757,21OHIO_WQX-303758,21OHIO_WQX-303764,21OHIO_WQX-303765,21OHIO_WQX-303768,21OHIO_WQX-303774,21OHIO_WQX-500040,21OHIO_WQX-500080,21OHIO_WQX-500110,21OHIO_WQX-500150,21OHIO_WQX-500220,21OHIO_WQX-500290,21OHIO_WQX-500330,21OHIO_WQX-500480,21OHIO_WQX-500820,21OHIO_WQX-500850,21OHIO_WQX-500860,21OHIO_WQX-501030,21OHIO_WQX-501040,21OHIO_WQX-501050,21OHIO_WQX-501070,21OHIO_WQX-501080,21OHIO_WQX-501260,21OHIO_WQX-501510,21OHIO_WQX-501790,21OHIO_WQX-502020,21OHIO_WQX-502120,21OHIO_WQX-502130,21OHIO_WQX-502160,21OHIO_WQX-502220,21OHIO_WQX-502400,21OHIO_WQX-502530,21OHIO_WQX-502870,21OHIO_WQX-510220,21OHIO_WQX-600070,21OHIO_WQX-600330,21OHIO_WQX-600410,21OHIO_WQX-600570,21OHIO_WQX-600770,21OHIO_WQX-600960,21OHIO_WQX-601260,21OHIO_WQX-601290,21OHIO_WQX-601300,21OHIO_WQX-601340,21OHIO_WQX-601400,21OHIO_WQX-601530,21OHIO_WQX-601770,21OHIO_WQX-601860,21OHIO_WQX-601930,21OHIO_WQX-601940,21OHIO_WQX-602000,21OHIO_WQX-602280,21OHIO_WQX-602300,21OHIO_WQX-609150,21OHIO_WQX-609360,21OHIO_WQX-609380,21OHIO_WQX-609390,21OHIO_WQX-609410,21OHIO_WQX-610040,21OHIO_WQX-610090,21OHIO_WQX-611740,21OHIO_WQX-611790,21OHIO_WQX-611810,21OHIO_WQX-A01K09,21OHIO_WQX-A01W20,21OHIO_WQX-B01K52,21OHIO_WQX-B01S15,21OHIO_WQX-B01S24,21OHIO_WQX-C01K49,21OHIO_WQX-C01K64,21OHIO_WQX-C01S01,21OHIO_WQX-F01A47,21OHIO_WQX-F01P34,21OHIO_WQX-F01P50,21OHIO_WQX-F01S02,21OHIO_WQX-F01S19,21OHIO_WQX-F01S38,21OHIO_WQX-F01W37,21OHIO_WQX-F01W85,21OHIO_WQX-F01W87,21OHIO_WQX-H05S18,21OHIO_WQX-H06P03,21OHIO_WQX-H09K11,21OHIO_WQX-H09S13,21OHIO_WQX-H09S31,21OHIO_WQX-H09W02,21OHIO_WQX-H11K14,21OHIO_WQX-H11S26,21OHIO_WQX-H11W20,21OHIO_WQX-J02S15,21OHIO_WQX-K01G09,21OHIO_WQX-K01G10,21OHIO_WQX-K01G12,21OHIO_WQX-K01G16,21OHIO_WQX-K01G31,21OHIO_WQX-K01K16,21OHIO_WQX-K01K18,21OHIO_WQX-K01P03,21OHIO_WQX-K01P04,21OHIO_WQX-K01P05,21OHIO_WQX-K01P06,21OHIO_WQX-K01P08,21OHIO_WQX-K01P10,21OHIO_WQX-K01P11,21OHIO_WQX-K01S03,21OHIO_WQX-K01S10,21OHIO_WQX-K01S11,21OHIO_WQX-K01S12,21OHIO_WQX-K01W01,21OHIO_WQX-K01W11,21OHIO_WQX-K01W15,21OHIO_WQX-K01W17,21OHIO_WQX-K01W18,21OHIO_WQX-K01W19,21OHIO_WQX-K01W23,21OHIO_WQX-K01W25,21OHIO_WQX-K01W27,21OHIO_WQX-K01W31,21OHIO_WQX-K01W34,21OHIO_WQX-K01W36,21OHIO_WQX-M04S08,21OHIO_WQX-M05P11,21OHIO_WQX-M05W53,21OHIO_WQX-P01K02,21OHIO_WQX-P03S03,21OHIO_WQX-P06S07,21OHIO_WQX-P06S35,21OHIO_WQX-P10K07,21OHIO_WQX-P10W10,21OHIO_WQX-P11K32,21OHIO_WQX-P11K33,21OHIO_WQX-P11P13,21OHIO_WQX-P11P18,21OHIO_WQX-P11S09,21OHIO_WQX-P11S32,21OHIO_WQX-P11S74,21OHIO_WQX-P11W15,21OHIO_WQX-P11W25,21OHIO_WQX-R04S03,21OHIO_WQX-R04W27,21OHIO_WQX-R06A21,21OHIO_WQX-R06P38,21OHIO_WQX-R06P40,21OHIO_WQX-R06P41,21OHIO_WQX-R06S13,21OHIO_WQX-R06S18,21OHIO_WQX-R06W39,21OHIO_WQX-R06W42,21OHIO_WQX-R08K03,21OHIO_WQX-R08K05,21OHIO_WQX-R08P01,21OHIO_WQX-R08P07,21OHIO_WQX-R08S01,21OHIO_WQX-R08S04,21OHIO_WQX-R08S07,21OHIO_WQX-R08S12,21OHIO_WQX-R08S13,21OHIO_WQX-R08S14,21OHIO_WQX-R08S15,21OHIO_WQX-R08S16,21OHIO_WQX-R08W03,21OHIO_WQX-R08W04,21OHIO_WQX-R08W05,21OHIO_WQX-R10S11,21OHIO_WQX-R11W04,21OHIO_WQX-R12P02,21OHIO_WQX-R14P11,21OHIO_WQX-R14P18,21OHIO_WQX-R14P23,21OHIO_WQX-R14S03,21OHIO_WQX-R14S13,21OHIO_WQX-R17W13,21OHIO_WQX-R19S07,21OHIO_WQX-S02P08,21OHIO_WQX-U02G03,21OHIO_WQX-U02G20,21OHIO_WQX-U03S02,21OHIO_WQX-U04G18,21OHIO_WQX-V06G50,21OHIO_WQX-V06K01,21OHIO_WQX-V07P59,21OHIO_WQX-V07S05,21OHIO_WQX-V08Q01,21OHIO_WQX-V08S06,21OHIO_WQX-V08W47,21OHIO_WQX-V10P06,21OHIO_WQX-V10S30,21OHIO_WQX-V13K02,21OHIO_WQX-V15P01,21OHIO_WQX-W02K04,21OHIO_WQX-W02K05,21OHIO_WQX-W02S01,21OHIO_WQX-W02S02,21OHIO_WQX-W02S03,21OHIO_WQX-W02S06,21OHIO_WQX-W02S08,21OHIO_WQX-W03G50,21OHIO_WQX-W03K09,21OHIO_WQX-W03K10,21OHIO_WQX-W03K17,21OHIO_WQX-W03K21,21OHIO_WQX-W03K22,21OHIO_WQX-W03K23,21OHIO_WQX-W03K30,21OHIO_WQX-W03K37,21OHIO_WQX-W03K39,21OHIO_WQX-W03K40,21OHIO_WQX-W03K42,21OHIO_WQX-W03L08,21OHIO_WQX-W03P04,21OHIO_WQX-W03P05,21OHIO_WQX-W03P07,21OHIO_WQX-W03P08,21OHIO_WQX-W03P10,21OHIO_WQX-W03P14,21OHIO_WQX-W03P15,21OHIO_WQX-W03P18,21OHIO_WQX-W03P30,21OHIO_WQX-W03P31,21OHIO_WQX-W03P32,21OHIO_WQX-W03P33,21OHIO_WQX-W03P35,21OHIO_WQX-W03P36,21OHIO_WQX-W03P40,21OHIO_WQX-W03P41,21OHIO_WQX-W03P43,21OHIO_WQX-W03P45,21OHIO_WQX-W03P53,21OHIO_WQX-W03S06,21OHIO_WQX-W03S07,21OHIO_WQX-W03S09,21OHIO_WQX-W03S10,21OHIO_WQX-W03S11,21OHIO_WQX-W03S19,21OHIO_WQX-W03S24,21OHIO_WQX-W03S34,21OHIO_WQX-W03S36,21OHIO_WQX-W03S39,21OHIO_WQX-W03S40,21OHIO_WQX-W03S44,21OHIO_WQX-W03S47,21OHIO_WQX-W03S48,21OHIO_WQX-W03W06,21OHIO_WQX-W03W07,21OHIO_WQX-W03W09,21OHIO_WQX-W03W14,21OHIO_WQX-W03W18,21OHIO_WQX-W03W25,21OHIO_WQX-W03W27,21OHIO_WQX-W03W32,21OHIO_WQX-W03W33,21OHIO_WQX-W03W34,21OHIO_WQX-W03W35,21OHIO_WQX-W03W36,21OHIO_WQX-W03W37,21OHIO_WQX-W03W38,21OHIO_WQX-W03W43,21OHIO_WQX-W03W44,21OHIO_WQX-W03W45,21OHIO_WQX-W03W47,21OHIO_WQX-W03W51,21OHIO_WQX-W03W52,21OHIO_WQX-W03W55,21OHIO_WQX-W03W56,21OHIO_WQX-W03W58,21OHIO_WQX-W03W59,21OHIO_WQX-W04S02,21OHIO_WQX-X02K08,21OHIO_WQX-X02S05,21OHIO_WQX-X02W04,21OHIO_WQX-X03S03,21OHIO_WQX-X03W04,21OHIO_WQX-X03W05,21OHIO_WQX-X03W07,21OHIO_WQX-X03W09,21OHIO_WQX-X03W11,21OHIO_WQX-X03W12,21OHIO_WQX-X03W13,21OHIO_WQX-X04P01,21OHIO_WQX-X04P02,21OHIO_WQX-X04P03,21OHIO_WQX-X99Q01,21OHIO_WQX-X99Q02,21OHIO_WQX-X99Q04,21PA_WQX-MAHONUP3
2016-01-01,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457,1.7789155363748457
