,4175748,4176063,4176617,4177080,4177266,4178000,4181049,4182000,4183000,4183038,4183500,4183979,4184500,4185318,4185935,4186500,4188100,4188496,4190000,4191058,4191444,4191500,4192500,41843678
24,1.8,5.5,8.0,0.989,0.771,0.754,4.45,4.95,3.53,7.1,3.22,11.6,0.97,3.2,1.93,2.49,3.23,1.46,3.47,5.94,16.7,5.72,3.09,3.2
25,1.79,5.54,8.0,0.922,0.708,0.685,4.12,5.31,3.64,7.1,3.05,11.1,0.844,3.12,1.92,2.41,3.2,1.42,3.32,5.81,16.5,4.78,2.96,3.06
26,1.77,5.55,8.0,0.89,0.672,0.618,3.81,4.13,3.77,7.1,2.92,10.6,0.748,3.04,1.91,2.33,3.18,1.39,3.2,5.69,16.1,3.94,2.84,2.91
27,1.76,5.55,8.24,0.859,0.651,0.555,3.66,3.36,3.86,7.1,3.06,10.2,0.677,2.93,1.92,2.33,3.21,1.37,3.3,5.72,13.4,3.79,2.77,2.77
28,1.74,5.55,13.6,0.986,0.785,0.52,7.95,4.2,3.39,6.6,3.05,9.87,0.696,2.83,5.03,5.61,5.63,4.33,5.58,7.3,9.98,4.22,2.7,2.63
29,1.73,5.56,14.6,1.13,0.904,0.52,9.9,7.85,5.74,6.9,3.89,9.5,1.18,2.96,5.33,10.5,7.14,8.35,8.36,8.84,15.9,7.67,3.33,2.48
30,1.72,5.56,12.3,1.03,0.774,0.52,9.7,8.52,7.83,7.1,6.27,9.14,1.44,3.13,5.96,10.2,7.91,7.97,7.09,9.88,17.7,9.33,4.42,2.34
31,1.7,5.56,9.81,0.946,0.694,0.52,10.8,8.73,7.04,7.1,7.43,8.77,0.939,3.1,8.81,8.25,7.75,6.7,8.55,9.83,16.5,8.94,5.92,2.19
32,1.69,5.57,9.07,1.17,0.649,0.52,9.62,8.89,6.23,7.1,7.0,8.4,0.659,2.93,9.28,6.79,7.63,5.38,8.04,8.67,16.0,8.57,7.33,2.05
33,1.67,5.57,11.0,1.86,0.642,0.52,8.42,7.21,6.28,6.0,6.46,8.05,1.09,2.75,6.49,7.1,7.5,4.81,7.15,8.06,15.4,8.4,7.02,1.9
34,1.66,5.58,9.87,1.5,0.64,0.52,7.43,5.95,5.94,4.9,6.05,7.83,1.09,2.53,6.46,6.89,7.27,5.59,6.31,7.2,14.1,7.71,6.51,1.76
35,1.64,5.58,8.35,1.28,0.637,0.52,6.51,4.91,5.54,4.9,5.72,7.63,0.89,2.29,4.83,5.56,7.03,4.91,5.53,5.63,12.7,6.74,6.04,1.62
36,1.63,5.58,8.77,1.08,0.635,0.52,5.64,4.24,5.28,4.9,5.65,7.65,0.726,2.06,4.24,4.28,6.79,4.06,4.82,4.9,11.2,5.96,5.56,1.47
37,1.61,5.59,8.58,0.97,0.639,0.52,4.97,3.8,5.16,4.9,5.83,7.81,0.643,1.86,4.64,3.51,6.54,3.92,4.22,4.34,9.77,5.74,5.08,1.33
38,1.75,7.31,9.1,2.94,0.801,3.69,4.7,4.02,3.47,5.8,5.84,6.01,1.83,2.07,5.98,5.12,5.7,3.89,4.44,4.77,5.51,5.58,4.35,2.37
39,3.7,14.9,12.6,5.48,2.52,5.81,4.85,4.67,3.29,8.7,3.81,11.6,5.44,5.79,6.92,6.78,4.82,5.01,6.26,5.11,7.9,4.96,5.38,6.38
40,1.81,10.3,11.2,3.35,2.37,5.15,5.25,5.38,5.05,9.0,4.53,17.0,4.52,10.4,7.29,7.26,5.66,5.78,5.63,5.89,11.0,5.28,4.81,2.38
41,1.41,5.95,9.48,2.44,1.89,4.46,5.85,6.12,5.93,5.1,5.32,16.8,3.79,10.0,7.08,7.53,7.2,5.19,5.55,7.45,14.4,5.74,5.35,2.03
42,1.37,5.78,8.06,2.06,1.56,3.79,6.53,6.86,6.51,4.9,5.91,16.0,3.05,8.86,6.7,7.14,7.42,4.61,6.64,7.37,15.3,6.23,6.25,1.91
43,1.33,5.81,7.77,1.77,1.27,3.19,7.33,7.55,6.35,4.9,6.37,15.1,2.53,7.48,6.32,6.74,7.01,4.04,6.68,7.18,14.8,6.65,6.12,1.86
44,1.3,5.83,7.57,1.55,1.07,2.72,7.03,7.3,6.17,4.9,6.66,14.3,2.06,6.16,5.94,6.29,6.61,3.53,6.34,6.94,14.3,6.61,6.3,1.81
45,1.26,5.86,7.37,1.44,0.882,2.25,6.2,6.52,5.98,4.9,6.71,13.5,1.76,5.21,5.56,5.83,6.2,3.19,5.87,6.66,13.8,6.47,6.54,1.76
46,1.22,5.88,7.17,1.33,0.729,1.78,5.71,5.82,5.74,4.9,6.26,12.7,1.51,4.62,5.18,5.37,5.79,2.87,5.42,6.23,13.3,6.34,6.73,1.71
47,1.18,5.91,6.97,1.22,0.643,1.33,5.29,5.19,5.49,4.9,5.78,11.8,1.26,4.12,4.79,4.92,5.39,2.54,5.01,5.78,12.7,6.3,6.32,1.66
48,1.15,5.93,6.77,1.14,0.573,1.08,4.79,4.74,5.24,4.9,5.25,10.7,1.06,3.59,4.41,4.53,5.05,2.21,4.58,5.4,11.5,5.9,5.81,1.61
49,1.11,5.95,6.57,1.07,0.604,0.907,4.08,4.34,4.95,4.9,4.72,9.57,0.988,3.06,4.03,4.14,4.72,1.9,4.17,5.03,10.2,5.28,5.31,1.57
50,1.07,5.94,6.37,0.99,0.657,0.847,3.41,4.05,4.49,4.9,4.18,8.41,0.93,2.57,3.64,3.76,4.38,1.74,3.8,4.66,8.91,4.82,4.82,1.52
51,1.03,5.93,6.17,0.911,0.71,0.804,2.81,3.79,4.0,4.9,3.68,7.26,0.908,2.28,3.26,3.37,4.05,1.62,3.47,4.29,7.62,4.42,4.32,1.47
52,0.995,5.91,5.97,0.833,0.763,0.761,2.4,3.56,3.5,4.9,3.17,6.1,0.891,2.03,2.87,2.98,3.71,1.5,3.17,3.91,6.32,4.05,3.83,1.42
53,0.957,5.9,5.77,0.755,0.817,0.721,2.13,3.41,3.01,4.9,2.59,4.95,0.874,1.79,2.57,2.64,3.42,1.38,2.94,3.54,5.33,4.3,3.36,1.37
54,0.919,5.88,5.57,0.677,0.87,0.708,2.06,3.27,2.53,4.9,2.15,3.84,0.857,1.75,2.6,2.53,3.38,1.25,2.96,3.19,7.61,4.6,3.39,1.32
55,0.881,5.86,5.37,0.612,0.9,0.701,2.05,3.16,2.9,5.1,2.55,4.88,0.915,1.74,2.66,2.44,3.59,1.13,3.17,3.31,7.93,4.22,3.67,1.27
56,0.847,5.85,5.31,0.592,0.851,0.693,2.05,3.23,3.69,4.9,3.34,7.13,0.9,1.73,2.72,2.35,4.19,1.02,3.95,4.27,7.92,3.94,3.96,1.23
57,0.84,5.83,5.9,0.722,0.795,0.742,2.24,3.88,3.56,9.9,3.94,9.02,0.95,2.56,2.75,2.26,5.18,1.0,6.28,8.49,7.8,4.79,4.38,1.21
58,0.84,5.82,5.89,0.945,0.739,0.962,3.21,5.27,4.14,13.0,4.57,8.33,1.62,5.51,2.73,2.18,6.64,1.0,7.42,10.2,11.0,10.4,4.99,1.2
59,0.84,5.8,5.38,0.905,0.683,1.12,3.35,4.52,4.07,10.1,5.31,16.4,1.69,5.92,2.71,2.09,6.31,1.0,6.15,9.91,22.4,11.0,5.59,1.19
60,0.84,5.78,5.53,0.862,0.627,1.1,2.94,3.8,3.58,9.6,5.51,17.6,1.44,5.12,2.69,2.0,5.68,1.0,5.19,9.62,23.7,10.6,6.19,1.19
61,0.84,5.77,5.76,0.82,0.577,1.07,2.53,3.35,3.19,9.6,5.46,16.5,1.2,4.38,2.67,1.91,5.12,1.0,4.45,9.34,22.1,10.1,6.81,1.18
62,0.84,5.84,7.31,0.839,0.59,1.09,2.35,3.22,3.57,9.6,5.41,15.4,1.04,4.49,3.09,2.07,5.14,1.59,4.31,9.14,14.3,9.74,7.58,1.17
63,0.84,16.6,13.8,1.02,0.825,1.48,3.78,3.91,4.93,9.8,5.51,14.3,1.16,5.84,5.23,7.19,11.8,3.35,9.25,10.5,16.9,9.68,8.37,1.16
64,0.84,15.9,9.63,0.963,0.823,1.9,6.56,4.89,4.96,9.6,5.82,13.2,1.4,6.27,6.66,9.83,11.7,3.89,10.7,10.9,22.9,10.2,9.18,1.15
65,0.84,9.3,7.78,0.871,0.742,1.93,7.01,4.52,6.56,9.6,6.29,12.1,1.64,7.15,5.14,10.6,9.62,3.73,10.3,10.7,21.2,10.8,9.41,1.14
66,0.84,5.22,6.25,0.779,0.683,1.84,6.37,3.99,7.8,9.6,6.93,11.0,1.89,5.95,4.2,10.3,8.01,3.6,11.9,10.5,19.6,11.5,9.21,1.13
67,0.84,5.15,6.0,0.688,0.651,1.75,5.73,3.46,9.02,9.6,7.62,9.68,1.92,4.5,3.78,9.85,6.94,3.48,13.7,10.3,17.9,12.2,9.01,1.13
68,0.84,5.09,6.0,0.659,0.779,1.66,7.12,4.08,8.92,10.1,9.18,14.5,1.44,5.83,8.56,9.45,11.8,3.36,12.9,10.8,16.1,12.7,8.84,1.12
69,0.84,5.04,6.0,1.06,0.81,2.04,7.3,8.61,7.0,9.6,8.53,15.2,1.47,6.48,8.38,9.12,11.8,3.24,10.2,9.85,8.23,11.6,9.01,1.11
