,site_no,latitude,longitude
3463,4177266,41.68338335,-84.6699534
3464,4177266,41.68338335,-84.6699534
3465,4177266,41.68338335,-84.6699534
3466,4177266,41.68338335,-84.6699534
3467,4177266,41.68338335,-84.6699534
3468,4177266,41.68338335,-84.6699534
3469,4177266,41.68338335,-84.6699534
3470,4177266,41.68338335,-84.6699534
3471,4177266,41.68338335,-84.6699534
3472,4177266,41.68338335,-84.6699534
3473,4177266,41.68338335,-84.6699534
3474,4177266,41.68338335,-84.6699534
3475,4177266,41.68338335,-84.6699534
3476,4177266,41.68338335,-84.6699534
3477,4177266,41.68338335,-84.6699534
3478,4177266,41.68338335,-84.6699534
3479,4177266,41.68338335,-84.6699534
3480,4177266,41.68338335,-84.6699534
3481,4177266,41.68338335,-84.6699534
3482,4177266,41.68338335,-84.6699534
3483,4177266,41.68338335,-84.6699534
3484,4177266,41.68338335,-84.6699534
3485,4177266,41.68338335,-84.6699534
3486,4177266,41.68338335,-84.6699534
3487,4177266,41.68338335,-84.6699534
3488,4177266,41.68338335,-84.6699534
3489,4177266,41.68338335,-84.6699534
3490,4177266,41.68338335,-84.6699534
3491,4177266,41.68338335,-84.6699534
3492,4177266,41.68338335,-84.6699534
3493,4177266,41.68338335,-84.6699534
3494,4177266,41.68338335,-84.6699534
3495,4177266,41.68338335,-84.6699534
3496,4177266,41.68338335,-84.6699534
3497,4177266,41.68338335,-84.6699534
3498,4177266,41.68338335,-84.6699534
3499,4177266,41.68338335,-84.6699534
3500,4177266,41.68338335,-84.6699534
3501,4177266,41.68338335,-84.6699534
3502,4177266,41.68338335,-84.6699534
3503,4177266,41.68338335,-84.6699534
3504,4177266,41.68338335,-84.6699534
3505,4177266,41.68338335,-84.6699534
3506,4177266,41.68338335,-84.6699534
3507,4177266,41.68338335,-84.6699534
3508,4177266,41.68338335,-84.6699534
3509,4177266,41.68338335,-84.6699534
3510,4177266,41.68338335,-84.6699534
3511,4177266,41.68338335,-84.6699534
3512,4177266,41.68338335,-84.6699534
3513,4177266,41.68338335,-84.6699534
3514,4177266,41.68338335,-84.6699534
3515,4177266,41.68338335,-84.6699534
3516,4177266,41.68338335,-84.6699534
3517,4177266,41.68338335,-84.6699534
3518,4177266,41.68338335,-84.6699534
3519,4177266,41.68338335,-84.6699534
3520,4177266,41.68338335,-84.6699534
3521,4177266,41.68338335,-84.6699534
3522,4177266,41.68338335,-84.6699534
3523,4177266,41.68338335,-84.6699534
3524,4177266,41.68338335,-84.6699534
3525,4177266,41.68338335,-84.6699534
3526,4177266,41.68338335,-84.6699534
3527,4177266,41.68338335,-84.6699534
3528,4177266,41.68338335,-84.6699534
3529,4177266,41.68338335,-84.6699534
3530,4177266,41.68338335,-84.6699534
3531,4177266,41.68338335,-84.6699534
3532,4177266,41.68338335,-84.6699534
3533,4177266,41.68338335,-84.6699534
3534,4177266,41.68338335,-84.6699534
3535,4177266,41.68338335,-84.6699534
3536,4177266,41.68338335,-84.6699534
3537,4177266,41.68338335,-84.6699534
3538,4177266,41.68338335,-84.6699534
3539,4177266,41.68338335,-84.6699534
3540,4177266,41.68338335,-84.6699534
3541,4177266,41.68338335,-84.6699534
3542,4177266,41.68338335,-84.6699534
3543,4177266,41.68338335,-84.6699534
3544,4177266,41.68338335,-84.6699534
3545,4178000,41.38560609,-84.8016259
3546,4178000,41.38560609,-84.8016259
3547,4178000,41.38560609,-84.8016259
3548,4178000,41.38560609,-84.8016259
3549,4178000,41.38560609,-84.8016259
3550,4178000,41.38560609,-84.8016259
3551,4178000,41.38560609,-84.8016259
3552,4178000,41.38560609,-84.8016259
3553,4178000,41.38560609,-84.8016259
3554,4178000,41.38560609,-84.8016259
3555,4178000,41.38560609,-84.8016259
3556,4178000,41.38560609,-84.8016259
3557,4178000,41.38560609,-84.8016259
3558,4178000,41.38560609,-84.8016259
3559,4178000,41.38560609,-84.8016259
3560,4178000,41.38560609,-84.8016259
3561,4178000,41.38560609,-84.8016259
3562,4178000,41.38560609,-84.8016259
3563,4178000,41.38560609,-84.8016259
3564,4178000,41.38560609,-84.8016259
3565,4178000,41.38560609,-84.8016259
3566,4178000,41.38560609,-84.8016259
3567,4178000,41.38560609,-84.8016259
3568,4178000,41.38560609,-84.8016259
3569,4178000,41.38560609,-84.8016259
3570,4178000,41.38560609,-84.8016259
3571,4178000,41.38560609,-84.8016259
3572,4178000,41.38560609,-84.8016259
3573,4178000,41.38560609,-84.8016259
3574,4178000,41.38560609,-84.8016259
3575,4178000,41.38560609,-84.8016259
3576,4178000,41.38560609,-84.8016259
3577,4178000,41.38560609,-84.8016259
3578,4178000,41.38560609,-84.8016259
3579,4178000,41.38560609,-84.8016259
3580,4178000,41.38560609,-84.8016259
3581,4178000,41.38560609,-84.8016259
3582,4178000,41.38560609,-84.8016259
3583,4178000,41.38560609,-84.8016259
3584,4178000,41.38560609,-84.8016259
3585,4178000,41.38560609,-84.8016259
3586,4178000,41.38560609,-84.8016259
3587,4178000,41.38560609,-84.8016259
3588,4178000,41.38560609,-84.8016259
3589,4178000,41.38560609,-84.8016259
3590,4178000,41.38560609,-84.8016259
3591,4178000,41.38560609,-84.8016259
3592,4178000,41.38560609,-84.8016259
3593,4178000,41.38560609,-84.8016259
3594,4178000,41.38560609,-84.8016259
3595,4178000,41.38560609,-84.8016259
3596,4178000,41.38560609,-84.8016259
3597,4178000,41.38560609,-84.8016259
3598,4178000,41.38560609,-84.8016259
3599,4178000,41.38560609,-84.8016259
3600,4178000,41.38560609,-84.8016259
3601,4178000,41.38560609,-84.8016259
3602,4178000,41.38560609,-84.8016259
3603,4178000,41.38560609,-84.8016259
3604,4178000,41.38560609,-84.8016259
3605,4178000,41.38560609,-84.8016259
3606,4178000,41.38560609,-84.8016259
3607,4178000,41.38560609,-84.8016259
3608,4178000,41.38560609,-84.8016259
3609,4178000,41.38560609,-84.8016259
3610,4178000,41.38560609,-84.8016259
3611,4178000,41.38560609,-84.8016259
3612,4178000,41.38560609,-84.8016259
3613,4178000,41.38560609,-84.8016259
3614,4178000,41.38560609,-84.8016259
3615,4178000,41.38560609,-84.8016259
3616,4178000,41.38560609,-84.8016259
3617,4178000,41.38560609,-84.8016259
3618,4178000,41.38560609,-84.8016259
3619,4178000,41.38560609,-84.8016259
3620,4178000,41.38560609,-84.8016259
3621,4178000,41.38560609,-84.8016259
3622,4178000,41.38560609,-84.8016259
3623,4178000,41.38560609,-84.8016259
3624,4178000,41.38560609,-84.8016259
3625,4178000,41.38560609,-84.8016259
3626,4178000,41.38560609,-84.8016259
3627,4178000,41.38560609,-84.8016259
3628,4178000,41.38560609,-84.8016259
3629,4178000,41.38560609,-84.8016259
3630,4178000,41.38560609,-84.8016259
3631,4178000,41.38560609,-84.8016259
3632,4178000,41.38560609,-84.8016259
3633,4178000,41.38560609,-84.8016259
3634,4178000,41.38560609,-84.8016259
3635,4178000,41.38560609,-84.8016259
3636,4178000,41.38560609,-84.8016259
3637,4178000,41.38560609,-84.8016259
3638,4178000,41.38560609,-84.8016259
3639,4178000,41.38560609,-84.8016259
3640,4178000,41.38560609,-84.8016259
3641,4178000,41.38560609,-84.8016259
3642,4178000,41.38560609,-84.8016259
3643,4178000,41.38560609,-84.8016259
3644,4178000,41.38560609,-84.8016259
3645,4178000,41.38560609,-84.8016259
3646,4178000,41.38560609,-84.8016259
3647,4178000,41.38560609,-84.8016259
3648,4178000,41.38560609,-84.8016259
3649,4178000,41.38560609,-84.8016259
3650,4178000,41.38560609,-84.8016259
3651,4178000,41.38560609,-84.8016259
3652,4178000,41.38560609,-84.8016259
3653,4178000,41.38560609,-84.8016259
3654,4178000,41.38560609,-84.8016259
3655,4178000,41.38560609,-84.8016259
3656,4178000,41.38560609,-84.8016259
3657,4178000,41.38560609,-84.8016259
3658,4178000,41.38560609,-84.8016259
3659,4178000,41.38560609,-84.8016259
3660,4178000,41.38560609,-84.8016259
3661,4178000,41.38560609,-84.8016259
3662,4178000,41.38560609,-84.8016259
3663,4178000,41.38560609,-84.8016259
3664,4178000,41.38560609,-84.8016259
3665,4178000,41.38560609,-84.8016259
3666,4178000,41.38560609,-84.8016259
3667,4178000,41.38560609,-84.8016259
3668,4178000,41.38560609,-84.8016259
3669,4178000,41.38560609,-84.8016259
3670,4178000,41.38560609,-84.8016259
3671,4178000,41.38560609,-84.8016259
3672,4178000,41.38560609,-84.8016259
3673,4178000,41.38560609,-84.8016259
3674,4178000,41.38560609,-84.8016259
3675,4178000,41.38560609,-84.8016259
3676,4178000,41.38560609,-84.8016259
3677,4178000,41.38560609,-84.8016259
3678,4178000,41.38560609,-84.8016259
3679,4178000,41.38560609,-84.8016259
3680,4178000,41.38560609,-84.8016259
3681,4178000,41.38560609,-84.8016259
3682,4178000,41.38560609,-84.8016259
3683,4178000,41.38560609,-84.8016259
3684,4178000,41.38560609,-84.8016259
3685,4178000,41.38560609,-84.8016259
3686,4178000,41.38560609,-84.8016259
3687,4178000,41.38560609,-84.8016259
3688,4178000,41.38560609,-84.8016259
3689,4178000,41.38560609,-84.8016259
3690,4178000,41.38560609,-84.8016259
3691,4178000,41.38560609,-84.8016259
3692,4178000,41.38560609,-84.8016259
3693,4178000,41.38560609,-84.8016259
3694,4178000,41.38560609,-84.8016259
3695,4178000,41.38560609,-84.8016259
3696,4178000,41.38560609,-84.8016259
3697,4178000,41.38560609,-84.8016259
3698,4178000,41.38560609,-84.8016259
3699,4178000,41.38560609,-84.8016259
3700,4178000,41.38560609,-84.8016259
3701,4178000,41.38560609,-84.8016259
3702,4178000,41.38560609,-84.8016259
3703,4178000,41.38560609,-84.8016259
3704,4178000,41.38560609,-84.8016259
3705,4178000,41.38560609,-84.8016259
3706,4178000,41.38560609,-84.8016259
3707,4178000,41.38560609,-84.8016259
3708,4178000,41.38560609,-84.8016259
3709,4178000,41.38560609,-84.8016259
3710,4178000,41.38560609,-84.8016259
3711,4178000,41.38560609,-84.8016259
3712,4178000,41.38560609,-84.8016259
3713,4178000,41.38560609,-84.8016259
3714,4178000,41.38560609,-84.8016259
3715,4178000,41.38560609,-84.8016259
3716,4178000,41.38560609,-84.8016259
3717,4178000,41.38560609,-84.8016259
3718,4178000,41.38560609,-84.8016259
3719,4178000,41.38560609,-84.8016259
3720,4178000,41.38560609,-84.8016259
3721,4178000,41.38560609,-84.8016259
3722,4178000,41.38560609,-84.8016259
3723,4178000,41.38560609,-84.8016259
3724,4178000,41.38560609,-84.8016259
3725,4178000,41.38560609,-84.8016259
3726,4178000,41.38560609,-84.8016259
3727,4178000,41.38560609,-84.8016259
3728,4178000,41.38560609,-84.8016259
3729,4178000,41.38560609,-84.8016259
3730,4178000,41.38560609,-84.8016259
3731,4178000,41.38560609,-84.8016259
3732,4178000,41.38560609,-84.8016259
3733,4178000,41.38560609,-84.8016259
3734,4178000,41.38560609,-84.8016259
3735,4178000,41.38560609,-84.8016259
3736,4178000,41.38560609,-84.8016259
3737,4178000,41.38560609,-84.8016259
3738,4178000,41.38560609,-84.8016259
3739,4178000,41.38560609,-84.8016259
3740,4178000,41.38560609,-84.8016259
3741,4178000,41.38560609,-84.8016259
3742,4178000,41.38560609,-84.8016259
3743,4178000,41.38560609,-84.8016259
3744,4178000,41.38560609,-84.8016259
3745,4178000,41.38560609,-84.8016259
3746,4178000,41.38560609,-84.8016259
3747,4178000,41.38560609,-84.8016259
3748,4178000,41.38560609,-84.8016259
3749,4178000,41.38560609,-84.8016259
3750,4178000,41.38560609,-84.8016259
3751,4178000,41.38560609,-84.8016259
3752,4178000,41.38560609,-84.8016259
3753,4178000,41.38560609,-84.8016259
3754,4178000,41.38560609,-84.8016259
3755,4178000,41.38560609,-84.8016259
3756,4178000,41.38560609,-84.8016259
3757,4178000,41.38560609,-84.8016259
3758,4178000,41.38560609,-84.8016259
3759,4178000,41.38560609,-84.8016259
3760,4178000,41.38560609,-84.8016259
3761,4178000,41.38560609,-84.8016259
3762,4178000,41.38560609,-84.8016259
3763,4178000,41.38560609,-84.8016259
3764,4178000,41.38560609,-84.8016259
3765,4178000,41.38560609,-84.8016259
3766,4178000,41.38560609,-84.8016259
3767,4178000,41.38560609,-84.8016259
3768,4178000,41.38560609,-84.8016259
3769,4178000,41.38560609,-84.8016259
3770,4178000,41.38560609,-84.8016259
3771,4178000,41.38560609,-84.8016259
3772,4178000,41.38560609,-84.8016259
3773,4178000,41.38560609,-84.8016259
3774,4178000,41.38560609,-84.8016259
3775,4178000,41.38560609,-84.8016259
3776,4178000,41.38560609,-84.8016259
3777,4178000,41.38560609,-84.8016259
3778,4178000,41.38560609,-84.8016259
3779,4178000,41.38560609,-84.8016259
3780,4178000,41.38560609,-84.8016259
3781,4178000,41.38560609,-84.8016259
3782,4178000,41.38560609,-84.8016259
3783,4178000,41.38560609,-84.8016259
3784,4178000,41.38560609,-84.8016259
3785,4178000,41.38560609,-84.8016259
3786,4178000,41.38560609,-84.8016259
3787,4178000,41.38560609,-84.8016259
3788,4178000,41.38560609,-84.8016259
3789,4178000,41.38560609,-84.8016259
3790,4178000,41.38560609,-84.8016259
3791,4178000,41.38560609,-84.8016259
3792,4178000,41.38560609,-84.8016259
3793,4178000,41.38560609,-84.8016259
3794,4178000,41.38560609,-84.8016259
3795,4178000,41.38560609,-84.8016259
3796,4178000,41.38560609,-84.8016259
3797,4178000,41.38560609,-84.8016259
3798,4178000,41.38560609,-84.8016259
3799,4178000,41.38560609,-84.8016259
3800,4178000,41.38560609,-84.8016259
3801,4178000,41.38560609,-84.8016259
3802,4178000,41.38560609,-84.8016259
3803,4178000,41.38560609,-84.8016259
3804,4178000,41.38560609,-84.8016259
3805,4178000,41.38560609,-84.8016259
3806,4178000,41.38560609,-84.8016259
3807,4178000,41.38560609,-84.8016259
3808,4178000,41.38560609,-84.8016259
3809,4178000,41.38560609,-84.8016259
3810,4178000,41.38560609,-84.8016259
3811,4178000,41.38560609,-84.8016259
3812,4178000,41.38560609,-84.8016259
3813,4178000,41.38560609,-84.8016259
3814,4178000,41.38560609,-84.8016259
3815,4178000,41.38560609,-84.8016259
3816,4178000,41.38560609,-84.8016259
3817,4178000,41.38560609,-84.8016259
3818,4178000,41.38560609,-84.8016259
3819,4178000,41.38560609,-84.8016259
3820,4178000,41.38560609,-84.8016259
3821,4178000,41.38560609,-84.8016259
3822,4178000,41.38560609,-84.8016259
3823,4178000,41.38560609,-84.8016259
3824,4178000,41.38560609,-84.8016259
3825,4178000,41.38560609,-84.8016259
3826,4178000,41.38560609,-84.8016259
3827,4178000,41.38560609,-84.8016259
3828,4178000,41.38560609,-84.8016259
3829,4178000,41.38560609,-84.8016259
3830,4178000,41.38560609,-84.8016259
3831,4178000,41.38560609,-84.8016259
3832,4178000,41.38560609,-84.8016259
3833,4178000,41.38560609,-84.8016259
3834,4178000,41.38560609,-84.8016259
3835,4178000,41.38560609,-84.8016259
3836,4178000,41.38560609,-84.8016259
3837,4178000,41.38560609,-84.8016259
3838,4178000,41.38560609,-84.8016259
3839,4178000,41.38560609,-84.8016259
3840,4178000,41.38560609,-84.8016259
3841,4178000,41.38560609,-84.8016259
3842,4178000,41.38560609,-84.8016259
3843,4178000,41.38560609,-84.8016259
3844,4178000,41.38560609,-84.8016259
3845,4178000,41.38560609,-84.8016259
3846,4178000,41.38560609,-84.8016259
3847,4178000,41.38560609,-84.8016259
3848,4178000,41.38560609,-84.8016259
3849,4178000,41.38560609,-84.8016259
3850,4178000,41.38560609,-84.8016259
3851,4178000,41.38560609,-84.8016259
3852,4178000,41.38560609,-84.8016259
3853,4178000,41.38560609,-84.8016259
3854,4178000,41.38560609,-84.8016259
3855,4178000,41.38560609,-84.8016259
3856,4178000,41.38560609,-84.8016259
3857,4178000,41.38560609,-84.8016259
3858,4178000,41.38560609,-84.8016259
3859,4178000,41.38560609,-84.8016259
3860,4178000,41.38560609,-84.8016259
3861,4178000,41.38560609,-84.8016259
3862,4178000,41.38560609,-84.8016259
3863,4178000,41.38560609,-84.8016259
3864,4178000,41.38560609,-84.8016259
3865,4178000,41.38560609,-84.8016259
3866,4178000,41.38560609,-84.8016259
3867,4178000,41.38560609,-84.8016259
3868,4178000,41.38560609,-84.8016259
3869,4178000,41.38560609,-84.8016259
3870,4178000,41.38560609,-84.8016259
3871,4178000,41.38560609,-84.8016259
3872,4178000,41.38560609,-84.8016259
3873,4178000,41.38560609,-84.8016259
3874,4178000,41.38560609,-84.8016259
3875,4178000,41.38560609,-84.8016259
3876,4178000,41.38560609,-84.8016259
3877,4178000,41.38560609,-84.8016259
3878,4178000,41.38560609,-84.8016259
3879,4178000,41.38560609,-84.8016259
3880,4178000,41.38560609,-84.8016259
3881,4178000,41.38560609,-84.8016259
3882,4178000,41.38560609,-84.8016259
3883,4178000,41.38560609,-84.8016259
3884,4178000,41.38560609,-84.8016259
3885,4178000,41.38560609,-84.8016259
3886,4178000,41.38560609,-84.8016259
3887,4178000,41.38560609,-84.8016259
3888,4178000,41.38560609,-84.8016259
3889,4178000,41.38560609,-84.8016259
3890,4178000,41.38560609,-84.8016259
3891,4178000,41.38560609,-84.8016259
3892,4178000,41.38560609,-84.8016259
3893,4178000,41.38560609,-84.8016259
3894,4178000,41.38560609,-84.8016259
3895,4178000,41.38560609,-84.8016259
3896,4178000,41.38560609,-84.8016259
3897,4178000,41.38560609,-84.8016259
3898,4178000,41.38560609,-84.8016259
3899,4178000,41.38560609,-84.8016259
3900,4178000,41.38560609,-84.8016259
3901,4178000,41.38560609,-84.8016259
3902,4178000,41.38560609,-84.8016259
3903,4178000,41.38560609,-84.8016259
3904,4178000,41.38560609,-84.8016259
3905,4178000,41.38560609,-84.8016259
3906,4178000,41.38560609,-84.8016259
3907,4178000,41.38560609,-84.8016259
3908,4178000,41.38560609,-84.8016259
3909,4178000,41.38560609,-84.8016259
3910,4178000,41.38560609,-84.8016259
3911,4178000,41.38560609,-84.8016259
3912,4178000,41.38560609,-84.8016259
3913,4178000,41.38560609,-84.8016259
3914,4178000,41.38560609,-84.8016259
3915,4178000,41.38560609,-84.8016259
3916,4178000,41.38560609,-84.8016259
3917,4178000,41.38560609,-84.8016259
3918,4178000,41.38560609,-84.8016259
3919,4178000,41.38560609,-84.8016259
3920,4178000,41.38560609,-84.8016259
3921,4178000,41.38560609,-84.8016259
3922,4178000,41.38560609,-84.8016259
3923,4178000,41.38560609,-84.8016259
3924,4178000,41.38560609,-84.8016259
3925,4178000,41.38560609,-84.8016259
3926,4178000,41.38560609,-84.8016259
3927,4178000,41.38560609,-84.8016259
3928,4178000,41.38560609,-84.8016259
3929,4178000,41.38560609,-84.8016259
3930,4178000,41.38560609,-84.8016259
3931,4178000,41.38560609,-84.8016259
3932,4178000,41.38560609,-84.8016259
3933,4178000,41.38560609,-84.8016259
3934,4178000,41.38560609,-84.8016259
3935,4178000,41.38560609,-84.8016259
3936,4178000,41.38560609,-84.8016259
3937,4178000,41.38560609,-84.8016259
3938,4178000,41.38560609,-84.8016259
3939,4178000,41.38560609,-84.8016259
3940,4178000,41.38560609,-84.8016259
3941,4178000,41.38560609,-84.8016259
3942,4178000,41.38560609,-84.8016259
3943,4178000,41.38560609,-84.8016259
3944,4178000,41.38560609,-84.8016259
3945,4178000,41.38560609,-84.8016259
3946,4178000,41.38560609,-84.8016259
3947,4178000,41.38560609,-84.8016259
3948,4178000,41.38560609,-84.8016259
3949,4178000,41.38560609,-84.8016259
3950,4178000,41.38560609,-84.8016259
3951,4178000,41.38560609,-84.8016259
3952,4178000,41.38560609,-84.8016259
3953,4178000,41.38560609,-84.8016259
3954,4178000,41.38560609,-84.8016259
3955,4178000,41.38560609,-84.8016259
3956,4178000,41.38560609,-84.8016259
3957,4178000,41.38560609,-84.8016259
3958,4178000,41.38560609,-84.8016259
3959,4178000,41.38560609,-84.8016259
3960,4178000,41.38560609,-84.8016259
3961,4178000,41.38560609,-84.8016259
3962,4178000,41.38560609,-84.8016259
3963,4178000,41.38560609,-84.8016259
3964,4178000,41.38560609,-84.8016259
3965,4178000,41.38560609,-84.8016259
3966,4178000,41.38560609,-84.8016259
3967,4178000,41.38560609,-84.8016259
3968,4178000,41.38560609,-84.8016259
3969,4178000,41.38560609,-84.8016259
3970,4178000,41.38560609,-84.8016259
3971,4178000,41.38560609,-84.8016259
3972,4178000,41.38560609,-84.8016259
3973,4178000,41.38560609,-84.8016259
3974,4178000,41.38560609,-84.8016259
3975,4178000,41.38560609,-84.8016259
3976,4178000,41.38560609,-84.8016259
3977,4178000,41.38560609,-84.8016259
3978,4178000,41.38560609,-84.8016259
3979,4178000,41.38560609,-84.8016259
3980,4178000,41.38560609,-84.8016259
3981,4178000,41.38560609,-84.8016259
3982,4178000,41.38560609,-84.8016259
3983,4178000,41.38560609,-84.8016259
3984,4178000,41.38560609,-84.8016259
3985,4178000,41.38560609,-84.8016259
3986,4178000,41.38560609,-84.8016259
3987,4178000,41.38560609,-84.8016259
3988,4178000,41.38560609,-84.8016259
3989,4178000,41.38560609,-84.8016259
3990,4178000,41.38560609,-84.8016259
3991,4178000,41.38560609,-84.8016259
3992,4178000,41.38560609,-84.8016259
3993,4178000,41.38560609,-84.8016259
3994,4178000,41.38560609,-84.8016259
3995,4178000,41.38560609,-84.8016259
3996,4178000,41.38560609,-84.8016259
3997,4178000,41.38560609,-84.8016259
3998,4178000,41.38560609,-84.8016259
3999,4178000,41.38560609,-84.8016259
4000,4178000,41.38560609,-84.8016259
4001,4178000,41.38560609,-84.8016259
4002,4178000,41.38560609,-84.8016259
4003,4178000,41.38560609,-84.8016259
4004,4178000,41.38560609,-84.8016259
4005,4178000,41.38560609,-84.8016259
4006,4178000,41.38560609,-84.8016259
4007,4178000,41.38560609,-84.8016259
4008,4178000,41.38560609,-84.8016259
4009,4178000,41.38560609,-84.8016259
4010,4178000,41.38560609,-84.8016259
4011,4178000,41.38560609,-84.8016259
4012,4178000,41.38560609,-84.8016259
4013,4178000,41.38560609,-84.8016259
4014,4178000,41.38560609,-84.8016259
4015,4178000,41.38560609,-84.8016259
4016,4178000,41.38560609,-84.8016259
4017,4178000,41.38560609,-84.8016259
4018,4178000,41.38560609,-84.8016259
4019,4178000,41.38560609,-84.8016259
4020,4178000,41.38560609,-84.8016259
4021,4178000,41.38560609,-84.8016259
4022,4178000,41.38560609,-84.8016259
4023,4178000,41.38560609,-84.8016259
4024,4178000,41.38560609,-84.8016259
4025,4178000,41.38560609,-84.8016259
4026,4178000,41.38560609,-84.8016259
4027,4178000,41.38560609,-84.8016259
4028,4178000,41.38560609,-84.8016259
4029,4178000,41.38560609,-84.8016259
4030,4178000,41.38560609,-84.8016259
4031,4178000,41.38560609,-84.8016259
4032,4178000,41.38560609,-84.8016259
4033,4178000,41.38560609,-84.8016259
4034,4178000,41.38560609,-84.8016259
4035,4178000,41.38560609,-84.8016259
4036,4178000,41.38560609,-84.8016259
4037,4178000,41.38560609,-84.8016259
4038,4178000,41.38560609,-84.8016259
4039,4178000,41.38560609,-84.8016259
4040,4178000,41.38560609,-84.8016259
4041,4178000,41.38560609,-84.8016259
4042,4178000,41.38560609,-84.8016259
4043,4178000,41.38560609,-84.8016259
4044,4178000,41.38560609,-84.8016259
4045,4178000,41.38560609,-84.8016259
4046,4178000,41.38560609,-84.8016259
4047,4178000,41.38560609,-84.8016259
4048,4178000,41.38560609,-84.8016259
4049,4178000,41.38560609,-84.8016259
4050,4178000,41.38560609,-84.8016259
4051,4178000,41.38560609,-84.8016259
4052,4178000,41.38560609,-84.8016259
4053,4178000,41.38560609,-84.8016259
4054,4178000,41.38560609,-84.8016259
4055,4178000,41.38560609,-84.8016259
4056,4178000,41.38560609,-84.8016259
4057,4178000,41.38560609,-84.8016259
4058,4178000,41.38560609,-84.8016259
4059,4178000,41.38560609,-84.8016259
4060,4178000,41.38560609,-84.8016259
4061,4178000,41.38560609,-84.8016259
4062,4178000,41.38560609,-84.8016259
4063,4178000,41.38560609,-84.8016259
4064,4178000,41.38560609,-84.8016259
4065,4178000,41.38560609,-84.8016259
4066,4178000,41.38560609,-84.8016259
4067,4178000,41.38560609,-84.8016259
4068,4178000,41.38560609,-84.8016259
4069,4178000,41.38560609,-84.8016259
4070,4178000,41.38560609,-84.8016259
4071,4178000,41.38560609,-84.8016259
4072,4178000,41.38560609,-84.8016259
4073,4178000,41.38560609,-84.8016259
4074,4178000,41.38560609,-84.8016259
4075,4178000,41.38560609,-84.8016259
4076,4178000,41.38560609,-84.8016259
4077,4178000,41.38560609,-84.8016259
4078,4178000,41.38560609,-84.8016259
4079,4178000,41.38560609,-84.8016259
4080,4178000,41.38560609,-84.8016259
4081,4178000,41.38560609,-84.8016259
4082,4178000,41.38560609,-84.8016259
4083,4178000,41.38560609,-84.8016259
4084,4178000,41.38560609,-84.8016259
4085,4178000,41.38560609,-84.8016259
4086,4178000,41.38560609,-84.8016259
4087,4178000,41.38560609,-84.8016259
4088,4178000,41.38560609,-84.8016259
4089,4178000,41.38560609,-84.8016259
4090,4178000,41.38560609,-84.8016259
4091,4178000,41.38560609,-84.8016259
4092,4178000,41.38560609,-84.8016259
4093,4178000,41.38560609,-84.8016259
4094,4178000,41.38560609,-84.8016259
4095,4178000,41.38560609,-84.8016259
4096,4178000,41.38560609,-84.8016259
4097,4178000,41.38560609,-84.8016259
4098,4178000,41.38560609,-84.8016259
4099,4178000,41.38560609,-84.8016259
4100,4178000,41.38560609,-84.8016259
4101,4178000,41.38560609,-84.8016259
4102,4178000,41.38560609,-84.8016259
4103,4178000,41.38560609,-84.8016259
4104,4178000,41.38560609,-84.8016259
4105,4178000,41.38560609,-84.8016259
4106,4178000,41.38560609,-84.8016259
4107,4178000,41.38560609,-84.8016259
4108,4178000,41.38560609,-84.8016259
4109,4178000,41.38560609,-84.8016259
4110,4178000,41.38560609,-84.8016259
4111,4178000,41.38560609,-84.8016259
4112,4178000,41.38560609,-84.8016259
4113,4178000,41.38560609,-84.8016259
4114,4178000,41.38560609,-84.8016259
4115,4178000,41.38560609,-84.8016259
4116,4178000,41.38560609,-84.8016259
4117,4178000,41.38560609,-84.8016259
4118,4178000,41.38560609,-84.8016259
4119,4178000,41.38560609,-84.8016259
4120,4178000,41.38560609,-84.8016259
4121,4178000,41.38560609,-84.8016259
4122,4178000,41.38560609,-84.8016259
4123,4178000,41.38560609,-84.8016259
4124,4178000,41.38560609,-84.8016259
4125,4178000,41.38560609,-84.8016259
4126,4178000,41.38560609,-84.8016259
4127,4178000,41.38560609,-84.8016259
4128,4178000,41.38560609,-84.8016259
4129,4178000,41.38560609,-84.8016259
4130,4178000,41.38560609,-84.8016259
4131,4178000,41.38560609,-84.8016259
4132,4178000,41.38560609,-84.8016259
4133,4178000,41.38560609,-84.8016259
4134,4178000,41.38560609,-84.8016259
4135,4178000,41.38560609,-84.8016259
4136,4178000,41.38560609,-84.8016259
4137,4178000,41.38560609,-84.8016259
4138,4178000,41.38560609,-84.8016259
4139,4178000,41.38560609,-84.8016259
4140,4178000,41.38560609,-84.8016259
4141,4178000,41.38560609,-84.8016259
4142,4178000,41.38560609,-84.8016259
4143,4178000,41.38560609,-84.8016259
4144,4178000,41.38560609,-84.8016259
4145,4178000,41.38560609,-84.8016259
4146,4178000,41.38560609,-84.8016259
4147,4178000,41.38560609,-84.8016259
4148,4178000,41.38560609,-84.8016259
4149,4178000,41.38560609,-84.8016259
4150,4178000,41.38560609,-84.8016259
4151,4178000,41.38560609,-84.8016259
4152,4178000,41.38560609,-84.8016259
4153,4178000,41.38560609,-84.8016259
4154,4178000,41.38560609,-84.8016259
4155,4178000,41.38560609,-84.8016259
4156,4178000,41.38560609,-84.8016259
4157,4178000,41.38560609,-84.8016259
4158,4178000,41.38560609,-84.8016259
4159,4178000,41.38560609,-84.8016259
4160,4178000,41.38560609,-84.8016259
4161,4178000,41.38560609,-84.8016259
